created_at,referencia_credito,datos_garantia.fecha_desembolso,datos_garantia.codigo_producto
2023-10-18 16:13:59.042,82132549,2023-10-18 12:51:06,489
2023-10-18 16:14:00.108,28583332,2023-10-18 12:51:06,489
2023-10-18 16:14:01.075,37493628,2023-10-18 12:51:06,489
2023-10-18 16:14:01.915,86495518,2023-10-18 12:51:06,489
2023-10-18 16:14:02.849,11176466,2023-10-18 12:51:06,489
2023-10-18 16:14:03.868,61872613,2023-10-18 12:51:06,489
2023-10-18 16:14:04.822,15356643,2023-10-18 12:51:06,489
2023-10-18 16:14:05.617,44378656,2023-10-18 12:51:07,489
2023-10-18 16:14:06.527,84861636,2023-10-18 12:51:07,489
2023-10-18 16:14:07.363,37888137,2023-10-18 12:51:07,489
2023-10-18 16:14:08.626,13964168,2023-10-18 12:51:07,489
2023-10-18 16:14:09.393,93775624,2023-10-18 12:51:07,489
2023-10-18 16:14:10.508,17218181,2023-10-18 12:51:07,489
2023-10-18 16:14:11.412,17589799,2023-10-18 12:51:07,489
2023-10-18 16:14:12.485,55565666,2023-10-18 12:51:07,489
2023-10-18 16:14:13.304,21666263,2023-10-18 12:51:07,489
2023-10-18 16:14:14.134,51213489,2023-10-18 12:51:07,489
2023-10-18 16:14:15.058,37257513,2023-10-18 12:51:07,489
2023-10-18 16:14:15.860,61212794,2023-10-18 12:51:07,489
2023-10-18 16:14:16.777,54376733,2023-10-18 12:51:07,489
2023-10-18 16:14:17.675,66989484,2023-10-18 12:51:07,489
2023-10-18 16:14:18.647,62737216,2023-10-18 12:51:07,489
2023-10-18 16:14:19.743,92649286,2023-10-18 12:51:08,489
2023-10-18 16:14:20.798,33656579,2023-10-18 12:51:08,489
2023-10-18 16:14:21.756,31428912,2023-10-18 12:51:08,489
2023-10-18 16:14:22.565,78824943,2023-10-18 12:51:08,489
2023-10-18 16:14:23.400,47882386,2023-10-18 12:51:08,489
2023-10-18 16:14:24.206,52937816,2023-10-18 12:51:08,489
2023-10-18 16:14:25.305,15728241,2023-10-18 12:51:08,489
2023-10-18 16:14:26.108,36339274,2023-10-18 12:51:08,489
2023-10-18 16:14:27.022,75917189,2023-10-18 12:51:08,489
2023-10-18 16:14:27.790,18147175,2023-10-18 12:51:08,489
2023-10-18 16:14:28.941,98511699,2023-10-18 12:51:08,489
2023-10-18 16:14:30.110,36262744,2023-10-18 12:51:08,489
2023-10-18 16:14:30.957,23224885,2023-10-18 12:51:08,489
2023-10-18 16:14:31.955,28459977,2023-10-18 12:51:08,489
2023-10-18 16:14:32.973,71133691,2023-10-18 12:51:08,489
2023-10-18 16:14:33.766,12582335,2023-10-18 12:51:08,489
2023-10-18 16:14:34.885,54693285,2023-10-18 12:51:08,489
2023-10-18 16:14:35.708,68881614,2023-10-18 12:51:09,489
2023-10-18 16:14:36.794,91645883,2023-10-18 12:51:09,489
2023-10-18 16:14:37.807,27254584,2023-10-18 12:51:09,489
2023-10-18 16:14:38.672,98949733,2023-10-18 12:51:09,489
2023-10-18 16:14:39.814,86215983,2023-10-18 12:51:09,489
2023-10-18 16:14:41.195,71989286,2023-10-18 12:51:09,489
2023-10-18 16:14:42.008,49892968,2023-10-18 12:51:09,489
2023-10-18 16:14:42.865,55718626,2023-10-18 12:51:09,489
2023-10-18 16:14:43.796,29562839,2023-10-18 12:51:09,489
2023-10-18 16:14:44.612,25459372,2023-10-18 12:51:09,489
2023-10-18 16:14:45.425,29776366,2023-10-18 12:51:09,489
2023-10-18 16:14:46.562,87335235,2023-10-18 12:51:09,489
2023-10-18 16:14:47.388,15813444,2023-10-18 12:51:09,489
2023-10-18 16:14:48.238,67845119,2023-10-18 12:51:09,489
2023-10-18 16:14:49.085,59194259,2023-10-18 12:51:09,489
2023-10-18 16:14:49.898,91767329,2023-10-18 12:51:09,489
2023-10-18 16:14:50.717,93349196,2023-10-18 12:51:09,489
2023-10-18 16:14:51.751,59688246,2023-10-18 12:51:09,489
2023-10-18 16:14:52.466,28883784,2023-10-18 12:51:10,489
2023-10-18 16:14:53.676,33793728,2023-10-18 12:51:10,489
2023-10-18 16:14:54.517,93952445,2023-10-18 12:51:10,489
2023-10-18 16:14:55.503,26616898,2023-10-18 12:51:10,489
2023-10-18 16:14:56.400,18866523,2023-10-18 12:51:10,489
2023-10-18 16:14:57.332,12499943,2023-10-18 12:51:10,489
2023-10-18 16:14:58.151,19536841,2023-10-18 12:51:10,489
2023-10-18 16:14:58.949,28482854,2023-10-18 12:51:10,489
2023-10-18 16:15:00.067,26361596,2023-10-18 12:51:10,489
2023-10-18 16:15:01.108,68879974,2023-10-18 12:51:10,489
2023-10-18 16:15:02.220,51369535,2023-10-18 12:51:10,489
2023-10-18 16:15:03.161,61726448,2023-10-18 12:51:10,489
2023-10-18 16:15:04.223,55197772,2023-10-18 12:51:10,489
2023-10-18 16:15:05.147,96719979,2023-10-18 12:51:10,489
2023-10-18 16:15:06.204,49383986,2023-10-18 12:51:10,489
2023-10-18 16:15:07.003,96748696,2023-10-18 12:51:10,489
2023-10-18 16:15:07.949,85371338,2023-10-18 12:51:10,489
2023-10-18 16:15:08.723,51422332,2023-10-18 12:51:11,489
2023-10-19 12:00:05.697,21534812,2023-10-19 11:10:16,489
2023-10-19 12:00:07.462,56934239,2023-10-19 11:10:16,489
2023-10-19 12:00:08.760,48249635,2023-10-19 11:10:17,489
2023-10-19 12:00:09.787,61178228,2023-10-19 11:10:17,489
2023-10-19 12:00:10.879,94959147,2023-10-19 11:10:17,489
2023-10-19 12:00:11.732,96316122,2023-10-19 11:10:17,489
2023-10-19 12:00:13.068,72412884,2023-10-19 11:10:17,489
2023-10-19 12:00:13.935,27173194,2023-10-19 11:10:17,489
2023-10-19 12:00:14.892,54997244,2023-10-19 11:10:17,489
2023-10-19 12:00:15.836,84165787,2023-10-19 11:10:17,489
2023-10-19 12:00:16.808,58724262,2023-10-19 11:10:17,489
2023-10-19 12:00:17.689,13937571,2023-10-19 11:10:17,489
2023-10-19 12:00:18.618,51246417,2023-10-19 11:10:17,489
2023-10-19 12:00:19.693,29867146,2023-10-19 11:10:17,489
2023-10-19 12:00:20.703,96827853,2023-10-19 11:10:17,489
2023-10-19 12:00:21.506,45755649,2023-10-19 11:10:17,489
2023-10-19 12:00:22.634,28987229,2023-10-19 11:10:17,489
2023-10-19 12:00:23.686,46651338,2023-10-20 11:10:17,489
2023-10-19 12:00:24.563,98913783,2023-10-19 11:10:17,489
2023-10-19 12:00:25.385,56543156,2023-10-19 11:10:17,489
2023-10-19 12:00:26.243,21487618,2023-10-19 11:10:18,489
2023-10-19 12:00:27.306,82996572,2023-10-19 11:10:18,489
2023-10-19 12:00:28.477,91253977,2023-10-19 11:10:18,489
2023-10-19 12:00:29.344,59925184,2023-10-19 11:10:18,489
2023-10-19 12:00:30.345,35599385,2023-10-19 11:10:18,489
2023-10-19 12:00:31.207,21173683,2023-10-19 11:10:18,489
2023-10-19 12:00:32.217,51439174,2023-10-19 11:10:18,489
2023-10-19 12:00:33.076,83844784,2023-10-19 11:10:18,489
2023-10-19 12:00:33.959,62781525,2023-10-19 11:10:18,489
2023-10-19 12:00:35.105,66112443,2023-10-19 11:10:18,489
2023-10-19 12:00:35.978,25619234,2023-10-19 11:10:18,489
2023-10-19 12:00:36.917,47797112,2023-10-19 11:10:18,489
2023-10-19 12:00:37.811,79486376,2023-10-19 11:10:18,489
2023-10-19 12:00:38.615,66677729,2023-10-19 11:10:18,489
2023-10-19 12:00:39.648,42423135,2023-10-19 11:10:18,489
2023-10-19 12:00:40.467,35566824,2023-10-19 11:10:18,489
2023-10-19 12:00:41.801,34895815,2023-10-19 11:10:18,489
2023-10-19 12:00:42.729,99746622,2023-10-19 11:10:18,489
2023-10-19 12:00:43.679,41977499,2023-10-19 11:10:19,489
2023-10-19 12:00:44.728,26955878,2023-10-19 11:10:19,489
2023-10-19 12:00:45.653,44343212,2023-10-19 11:10:19,489
2023-10-19 12:00:46.433,17584435,2023-10-19 11:10:19,489
2023-10-19 12:00:47.457,18897796,2023-10-19 11:10:19,489
2023-10-19 12:00:48.342,33113274,2023-10-19 11:10:19,489
2023-10-19 12:00:49.324,84779197,2023-10-19 11:10:19,489
2023-10-19 12:00:50.484,99552674,2023-10-19 11:10:19,489
2023-10-19 12:00:51.556,69789366,2023-10-19 11:10:19,489
2023-10-19 12:00:52.523,36756949,2023-10-19 11:10:19,489
2023-10-19 12:00:53.578,71758922,2023-10-19 11:10:19,489
2023-10-19 12:00:54.574,43831427,2023-10-19 11:10:19,489
2023-10-19 12:00:55.454,47487458,2023-10-19 11:10:19,489
2023-10-19 12:00:56.255,92561378,2023-10-19 11:10:19,489
2023-10-19 12:00:57.135,92472895,2023-10-19 11:10:19,489
2023-10-19 12:00:58.225,31314277,2023-10-19 11:10:19,489
2023-10-19 12:00:59.369,88848441,2023-10-19 11:10:19,489
2023-10-19 12:01:00.326,34826819,2023-10-19 11:10:19,489
2023-10-19 12:01:01.195,14826527,2023-10-19 11:10:20,489
2023-10-19 12:01:02.236,84241197,2023-10-19 11:10:20,489
2023-10-19 12:01:03.047,16821764,2023-10-20 11:10:20,489
2023-10-19 12:01:03.980,14981814,2023-10-19 11:10:20,489
2023-10-19 12:01:04.754,26459765,2023-10-19 11:10:20,489
2023-10-19 12:01:05.726,69636392,2023-10-19 11:10:20,489
2023-10-19 12:01:06.597,47819342,2023-10-19 11:10:20,489
2023-10-19 12:01:07.552,85277988,2023-10-19 11:10:20,489
2023-10-19 12:01:08.610,64935168,2023-10-19 11:10:20,489
2023-10-19 12:01:09.502,92823861,2023-10-19 11:10:20,489
2023-10-19 12:01:10.384,76486969,2023-10-19 11:10:20,489
2023-10-19 12:01:11.415,29233492,2023-10-19 11:10:20,489
2023-10-19 12:01:12.534,17425159,2023-10-19 11:10:20,489
2023-10-19 12:01:13.354,89425693,2023-10-19 11:10:20,489
2023-10-19 12:01:14.193,59796693,2023-10-19 11:10:20,489
2023-10-19 12:01:15.155,42594565,2023-10-19 11:10:20,489
2023-10-19 12:01:16.217,71765541,2023-10-19 11:10:21,489
2023-10-19 12:01:16.971,58491145,2023-10-19 11:10:21,489
2023-10-19 12:01:18.051,31775815,2023-10-19 11:10:21,489
2023-10-19 12:01:18.959,89167527,2023-10-19 11:10:21,489
2023-10-19 12:01:19.974,43848481,2023-10-19 11:10:21,489
2023-10-19 12:01:21.279,34657757,2023-10-19 11:10:21,489
2023-10-19 12:01:22.124,25557844,2023-10-19 11:10:21,489
2023-10-19 12:01:22.959,37639175,2023-10-19 11:10:21,489
2023-10-19 12:01:24.049,76572415,2023-10-19 11:10:21,489
2023-10-19 12:01:24.895,94148241,2023-10-19 11:10:21,489
2023-10-19 12:01:25.901,73995955,2023-10-19 11:10:21,489
2023-10-19 12:01:26.956,85917572,2023-10-19 11:10:21,489
2023-10-19 12:01:27.881,26624398,2023-10-19 11:10:21,489
2023-10-19 12:01:28.795,36678233,2023-10-19 11:10:21,489
2023-10-19 12:01:29.937,67152714,2023-10-19 11:10:21,489
2023-10-19 12:01:30.902,43188764,2023-10-19 11:10:21,489
2023-10-19 12:01:31.808,23138332,2023-10-19 11:10:21,489
2023-10-19 12:01:32.825,85274476,2023-10-19 11:10:21,489
2023-10-19 12:01:33.735,13624158,2023-10-19 11:10:22,489
2023-10-19 12:01:34.589,15393927,2023-10-19 11:10:22,489
2023-10-19 12:01:35.412,33178758,2023-10-19 11:10:22,489
2023-10-19 12:01:36.296,12759724,2023-10-19 11:10:22,489
2023-10-19 12:01:37.528,14492111,2023-10-19 11:10:22,489
2023-10-19 12:01:38.396,17869843,2023-10-19 11:10:22,489
2023-10-19 12:01:39.422,39779387,2023-10-19 11:10:22,489
2023-10-19 12:01:40.300,91198416,2023-10-19 11:10:22,489
2023-10-19 12:01:41.210,59425368,2023-10-19 11:10:22,489
2023-10-19 12:01:41.985,27683891,2023-10-19 11:10:22,489
2023-10-19 12:01:42.732,43569718,2023-10-19 11:10:22,489
2023-10-19 12:01:43.671,52371668,2023-10-19 11:10:22,489
2023-10-19 12:01:44.673,62873197,2023-10-19 11:10:22,489
2023-10-19 12:01:45.714,12182937,2023-10-19 11:10:22,489
2023-10-19 12:01:46.661,81545888,2023-10-19 11:10:22,489
2023-10-19 12:01:47.572,77282952,2023-10-19 11:10:22,489
2023-10-19 12:01:48.633,59611535,2023-10-19 11:10:22,489
2023-10-19 12:01:49.583,22749417,2023-10-19 11:10:22,489
2023-10-19 12:01:50.501,82269124,2023-10-19 11:10:23,489
2023-10-19 12:01:51.677,82673315,2023-10-19 11:10:23,489
2023-10-19 12:01:52.706,59371531,2023-10-19 11:10:23,489
2023-10-19 12:01:53.766,48453989,2023-10-19 11:10:23,489
2023-10-19 12:01:54.667,98741227,2023-10-19 11:10:23,489
2023-10-19 12:01:55.835,85291925,2023-10-19 11:10:23,489
2023-10-19 12:01:56.807,88998192,2023-10-19 11:10:23,489
2023-10-19 12:01:57.780,73796538,2023-10-19 11:10:23,489
2023-10-19 12:01:58.902,75878348,2023-10-19 11:10:23,489
2023-10-19 12:01:59.714,47886278,2023-10-19 11:10:23,489
2023-10-19 12:02:00.466,95657919,2023-10-19 11:10:23,489
2023-10-19 12:02:01.297,98756633,2023-10-19 11:10:23,489
2023-10-19 12:02:02.140,79542288,2023-10-19 11:10:23,489
2023-10-19 12:02:03.112,68953638,2023-10-19 11:10:23,489
2023-10-19 12:02:04.042,32135759,2023-10-19 11:10:23,489
2023-10-19 12:02:04.894,34997374,2023-10-19 11:10:23,489
2023-10-19 12:02:05.913,58641641,2023-10-19 11:10:23,489
2023-10-19 12:02:06.766,11269242,2023-10-19 11:10:24,489
2023-10-19 12:02:07.632,67865254,2023-10-19 11:10:24,489
2023-10-19 12:02:08.464,71333337,2023-10-19 11:10:24,489
2023-10-19 12:02:09.541,76349756,2023-10-19 11:10:24,489
2023-10-19 12:02:10.321,64965524,2023-10-19 11:10:24,489
2023-10-19 12:02:11.125,88882283,2023-10-19 11:10:24,489
2023-10-19 12:02:11.914,11768553,2023-10-19 11:10:24,489
2023-10-19 12:02:13.156,78224489,2023-10-19 11:10:24,489
2023-10-19 12:02:14.013,58495277,2023-10-19 11:10:24,489
2023-10-19 12:02:15.057,94789886,2023-10-19 11:10:24,489
2023-10-19 12:02:15.976,88593567,2023-10-19 11:10:24,489
2023-10-19 12:02:16.781,61713366,2023-10-19 11:10:24,489
2023-10-19 12:02:17.710,78639989,2023-10-19 11:10:24,489
2023-10-19 12:02:18.819,25177369,2023-10-19 11:10:24,489
2023-10-19 12:02:19.725,87127354,2023-10-19 11:10:24,489
2023-10-19 12:02:20.815,19692923,2023-10-19 11:10:24,489
2023-10-19 12:02:21.753,72658217,2023-10-19 11:10:24,489
2023-10-19 12:02:22.961,94272996,2023-10-19 11:10:25,489
2023-10-19 12:02:23.776,44633166,2023-10-19 11:10:25,489
2023-10-19 12:02:24.821,39186842,2023-10-19 11:10:25,489
2023-10-19 12:02:25.632,76362322,2023-10-19 11:10:25,489
2023-10-19 12:02:26.697,86318579,2023-10-19 11:10:25,489
2023-10-19 12:02:27.575,98378945,2023-10-19 11:10:25,489
2023-10-19 12:02:28.799,34832849,2023-10-19 11:10:25,489
2023-10-19 12:02:29.604,32957641,2023-10-19 11:10:25,489
2023-10-19 12:02:30.681,66558172,2023-10-19 11:10:25,489
2023-10-19 12:02:31.669,45966269,2023-10-19 11:10:25,489
2023-10-19 12:02:32.522,96821757,2023-10-19 11:10:25,489
2023-10-19 12:02:33.397,16256237,2023-10-19 11:10:25,489
2023-10-19 12:02:34.291,18359259,2023-10-19 11:10:25,489
2023-10-19 12:02:35.393,13636214,2023-10-19 11:10:25,489
2023-10-19 12:02:36.297,28714321,2023-10-20 11:10:25,489
2023-10-19 12:02:37.428,79546894,2023-10-19 11:10:25,489
2023-10-19 12:02:38.323,86413686,2023-10-19 11:10:25,489
2023-10-19 12:02:39.207,62927143,2023-10-19 11:10:26,489
2023-10-19 12:02:40.015,66611569,2023-10-19 11:10:26,489
2023-10-19 12:02:41.008,69264523,2023-10-19 11:10:26,489
2023-10-19 12:02:42.002,16585132,2023-10-19 11:10:26,489
2023-10-19 12:02:42.798,27179547,2023-10-19 11:10:26,489
2023-10-19 12:02:43.885,37379668,2023-10-19 11:10:26,489
2023-10-19 12:02:44.778,41836873,2023-10-19 11:10:26,489
2023-10-19 12:02:45.745,82156589,2023-10-19 11:10:26,489
2023-10-19 12:02:46.609,76752467,2023-10-19 11:10:26,489
2023-10-19 12:02:47.776,16641631,2023-10-19 11:10:26,489
2023-10-19 12:02:48.731,23339414,2023-10-19 11:10:26,489
2023-10-19 12:02:49.684,66489681,2023-10-19 11:10:26,489
2023-10-19 12:02:50.736,26954972,2023-10-19 11:10:26,489
2023-10-19 12:02:51.713,67455612,2023-10-19 11:10:26,489
2023-10-19 12:02:52.629,91546259,2023-10-19 11:10:26,489
2023-10-19 12:02:53.614,24821519,2023-10-19 11:10:27,489
2023-10-19 12:02:54.565,47982819,2023-10-19 11:10:27,489
2023-10-19 12:02:55.674,66867819,2023-10-19 11:10:27,489
2023-10-19 12:02:56.471,29947281,2023-10-19 11:10:27,489
2023-10-19 12:02:57.296,23852513,2023-10-19 11:10:27,489
2023-10-19 12:02:58.440,39548656,2023-10-19 11:10:27,489
2023-10-19 12:02:59.701,59825338,2023-10-19 11:10:27,489
2023-10-19 12:03:00.524,35659299,2023-10-19 11:10:27,489
2023-10-19 12:03:01.358,15574526,2023-10-19 11:10:27,489
2023-10-19 12:03:02.336,78817888,2023-10-19 11:10:27,489
2023-10-19 12:03:03.161,45739471,2023-10-19 11:10:27,489
2023-10-19 12:03:04.354,94571661,2023-10-19 11:10:27,489
2023-10-19 12:03:05.176,99686884,2023-10-19 11:10:27,489
2023-10-19 12:03:06.114,54774859,2023-10-19 11:10:27,489
2023-10-19 12:03:07.059,77341937,2023-10-19 11:10:28,489
2023-10-19 12:03:08.019,42493225,2023-10-19 11:10:28,489
2023-10-19 12:03:08.878,59998737,2023-10-19 11:10:28,489
2023-10-19 12:03:09.878,52645561,2023-10-20 11:10:28,489
2023-10-19 12:03:10.902,83913982,2023-10-19 11:10:28,489
2023-10-19 12:03:11.780,22981878,2023-10-19 11:10:28,489
2023-10-19 12:03:12.867,39595775,2023-10-19 11:10:28,489
2023-10-19 12:03:13.856,71294661,2023-10-19 11:10:28,489
2023-10-19 12:03:14.649,15368758,2023-10-19 11:10:28,489
2023-10-19 12:03:15.718,49835376,2023-10-19 11:10:28,489
2023-10-19 12:03:16.690,77727125,2023-10-19 11:10:28,489
2023-10-19 12:03:17.564,68943169,2023-10-19 11:10:28,489
2023-10-19 12:03:18.629,77161917,2023-10-19 11:10:28,489
2023-10-19 12:03:19.462,71461139,2023-10-20 11:10:28,489
2023-10-19 12:03:20.476,32637357,2023-10-19 11:10:28,489
2023-10-19 12:03:21.243,34534934,2023-10-19 11:10:29,489
2023-10-19 12:03:22.122,23655315,2023-10-19 11:10:29,489
2023-10-19 12:03:23.002,55785819,2023-10-19 11:10:29,489
2023-10-19 12:03:23.812,71859265,2023-10-19 11:10:29,489
2023-10-19 12:03:24.675,75169929,2023-10-19 11:10:29,489
2023-10-19 12:03:25.506,66861687,2023-10-19 11:10:29,489
2023-10-19 12:03:26.302,26723569,2023-10-19 11:10:29,489
2023-10-19 12:03:27.043,53255314,2023-10-19 11:10:29,489
2023-10-19 12:03:28.007,14589646,2023-10-19 11:10:29,489
2023-10-19 12:03:29.035,34811474,2023-10-19 11:10:29,489
2023-10-19 12:03:30.082,99268922,2023-10-19 11:10:29,489
2023-10-19 12:03:31.000,96755991,2023-10-19 11:10:29,489
2023-10-19 12:03:32.033,34144334,2023-10-19 11:10:29,489
2023-10-19 12:03:33.008,98855498,2023-10-19 11:10:29,489
2023-10-19 12:03:33.943,66767657,2023-10-19 11:10:29,489
2023-10-19 12:03:35.065,85362341,2023-10-19 11:10:29,489
2023-10-19 12:03:36.045,93376464,2023-10-19 11:10:29,489
2023-10-19 12:03:36.864,74623321,2023-10-19 11:10:29,489
2023-10-19 12:03:37.937,35384923,2023-10-19 11:10:29,489
2023-10-19 12:03:38.684,16384312,2023-10-19 11:10:30,489
2023-10-19 12:03:39.507,23885926,2023-10-19 11:10:30,489
2023-10-19 12:03:40.565,22156583,2023-10-19 11:10:30,489
2023-10-19 12:03:41.403,28655585,2023-10-19 11:10:30,489
2023-10-19 12:03:42.197,84458874,2023-10-19 11:10:30,489
2023-10-19 12:03:43.035,52396422,2023-10-19 11:10:30,489
2023-10-19 12:03:44.117,25411774,2023-10-19 11:10:30,489
2023-10-19 12:03:45.083,43188651,2023-10-19 11:10:30,489
2023-10-19 12:03:46.078,34229868,2023-10-19 11:10:30,489
2023-10-19 12:03:46.951,75764559,2023-10-19 11:10:30,489
2023-10-19 12:03:47.750,38344554,2023-10-19 11:10:30,489
2023-10-19 12:03:48.634,56214627,2023-10-19 11:10:30,489
2023-10-19 12:03:49.436,13255752,2023-10-19 11:10:30,489
2023-10-19 12:03:50.344,49119158,2023-10-19 11:10:30,489
2023-10-19 12:03:51.356,33789159,2023-10-19 11:10:30,489
2023-10-19 12:03:52.113,62688434,2023-10-19 11:10:30,489
2023-10-19 12:03:52.914,97388736,2023-10-19 11:10:30,489
2023-10-19 12:03:53.685,41649656,2023-10-19 11:10:30,489
2023-10-19 12:03:54.758,63144853,2023-10-19 11:10:30,489
2023-10-19 12:03:55.782,19133452,2023-10-19 11:10:31,489
2023-10-19 12:03:56.738,61145988,2023-10-19 11:10:31,489
2023-10-19 12:03:57.596,26835594,2023-10-19 11:10:31,489
2023-10-19 12:03:58.443,19269562,2023-10-19 11:10:31,489
2023-10-19 12:03:59.571,35887769,2023-10-19 11:10:31,489
2023-10-19 12:04:00.616,52648812,2023-10-19 11:10:31,489
2023-10-19 12:04:01.641,67829997,2023-10-19 11:10:31,489
2023-10-19 12:04:02.557,44976511,2023-10-19 11:10:31,489
2023-10-19 12:04:03.509,94843533,2023-10-19 11:10:31,489
2023-10-19 12:04:04.405,55331116,2023-10-19 11:10:31,489
2023-10-19 12:04:05.439,95975259,2023-10-19 11:10:31,489
2023-10-19 12:04:06.308,11913558,2023-10-19 11:10:31,489
2023-10-19 12:04:07.226,65496586,2023-10-19 11:10:31,489
2023-10-19 12:04:08.097,34225562,2023-10-19 11:10:31,489
2023-10-19 12:04:09.089,36989661,2023-10-19 11:10:31,489
2023-10-19 12:04:10.110,48451436,2023-10-19 11:10:31,489
2023-10-19 12:04:11.045,15127476,2023-10-19 11:10:32,489
2023-10-19 12:04:11.987,19595479,2023-10-19 11:10:32,489
2023-10-19 12:04:12.959,82767436,2023-10-19 11:10:32,489
2023-10-19 12:04:14.038,61323774,2023-10-19 11:10:32,489
2023-10-19 12:04:15.082,53932721,2023-10-19 11:10:32,489
2023-10-19 12:04:16.052,65472764,2023-10-19 11:10:32,489
2023-10-19 12:04:16.912,16117442,2023-10-19 11:10:32,489
2023-10-19 12:04:17.982,83866342,2023-10-19 11:10:32,489
2023-10-19 12:04:18.809,83887388,2023-10-19 11:10:32,489
2023-10-19 12:04:19.832,45192971,2023-10-19 11:10:32,489
2023-10-19 12:04:20.903,37135433,2023-10-19 11:10:32,489
2023-10-19 12:04:21.714,57539339,2023-10-19 11:10:32,489
2023-10-19 12:04:22.835,19385642,2023-10-19 11:10:32,489
2023-10-19 12:04:23.933,72432187,2023-10-19 11:10:32,489
2023-10-19 12:04:24.825,94124651,2023-10-19 11:10:32,489
2023-10-19 12:04:25.779,14478791,2023-10-20 11:10:32,489
2023-10-19 12:04:26.910,82372233,2023-10-19 11:10:33,489
2023-10-19 12:04:27.891,44647158,2023-10-19 11:10:33,489
2023-10-19 12:04:28.704,78753533,2023-10-19 11:10:33,489
2023-10-19 12:04:29.692,72199193,2023-10-19 11:10:33,489
2023-10-19 12:04:30.745,59287694,2023-10-19 11:10:33,489
2023-10-19 12:04:31.693,91113233,2023-10-19 11:10:33,489
2023-10-19 12:04:32.935,19299592,2023-10-19 11:10:33,489
2023-10-19 12:04:34.163,61877623,2023-10-19 11:10:33,489
2023-10-19 12:04:35.199,53629631,2023-10-19 11:10:33,489
2023-10-19 12:04:36.199,35728791,2023-10-19 11:10:33,489
2023-10-19 12:04:37.152,21247479,2023-10-20 11:10:33,489
2023-10-19 12:04:38.070,94933923,2023-10-19 11:10:33,489
2023-10-19 12:04:38.985,29474184,2023-10-19 11:10:33,489
2023-10-19 12:04:39.884,65246873,2023-10-19 11:10:33,489
2023-10-19 12:04:40.818,18979233,2023-10-19 11:10:33,489
2023-10-19 12:04:41.659,35418965,2023-10-19 11:10:33,489
2023-10-19 12:04:42.604,52126553,2023-10-19 11:10:33,489
2023-10-19 12:04:43.400,81625437,2023-10-19 11:10:33,489
2023-10-19 12:04:44.340,41181763,2023-10-19 11:10:34,489
2023-10-19 12:04:45.463,77939898,2023-10-19 11:10:34,489
2023-10-19 12:04:46.395,96313349,2023-10-19 11:10:34,489
2023-10-19 12:04:47.457,51359576,2023-10-19 11:10:34,489
2023-10-19 12:04:48.651,69711286,2023-10-19 11:10:34,489
2023-10-19 12:04:49.484,51237439,2023-10-19 11:10:34,489
2023-10-19 12:04:50.460,57791688,2023-10-19 11:10:34,489
2023-10-19 12:04:51.431,41374671,2023-10-19 11:10:34,489
2023-10-19 12:04:52.594,25188768,2023-10-19 11:10:34,489
2023-10-19 12:04:53.361,51241419,2023-10-19 11:10:34,489
2023-10-19 12:04:54.398,73278492,2023-10-19 11:10:34,489
2023-10-19 12:04:55.416,78197131,2023-10-19 11:10:34,489
2023-10-19 12:04:56.280,74966656,2023-10-19 11:10:34,489
2023-10-19 12:04:57.153,35755579,2023-10-19 11:10:34,489
2023-10-19 12:04:58.011,25968111,2023-10-19 11:10:34,489
2023-10-19 12:04:58.841,75698951,2023-10-19 11:10:34,489
2023-10-19 12:04:59.754,12234643,2023-10-19 11:10:35,489
2023-10-19 12:05:00.609,89891687,2023-10-19 11:10:35,489
2023-10-19 12:05:01.634,36915245,2023-10-19 11:10:35,489
2023-10-19 12:05:02.583,57619435,2023-10-19 11:10:35,489
2023-10-19 12:05:03.692,55518171,2023-10-19 11:10:35,489
2023-10-19 12:05:04.464,34893296,2023-10-19 11:10:35,489
2023-10-19 12:05:05.362,77824756,2023-10-19 11:10:35,489
2023-10-19 12:05:06.359,34981527,2023-10-19 11:10:35,489
2023-10-19 12:05:07.375,98524464,2023-10-19 11:10:35,489
2023-10-19 12:05:08.230,67187854,2023-10-19 11:10:35,489
2023-10-19 12:05:09.028,25773921,2023-10-19 11:10:35,489
2023-10-19 12:05:10.027,29814625,2023-10-20 11:10:35,489
2023-10-19 12:05:10.903,17315662,2023-10-19 11:10:35,489
2023-10-19 12:05:12.000,67333887,2023-10-19 11:10:35,489
2023-10-19 12:05:12.907,88854269,2023-10-19 11:10:35,489
2023-10-19 12:05:13.939,76726823,2023-10-20 11:10:35,489
2023-10-19 12:05:14.802,65623873,2023-10-19 11:10:35,489
2023-10-19 12:05:15.694,43257974,2023-10-19 11:10:35,489
2023-10-19 12:05:16.529,43111572,2023-10-19 11:10:36,489
2023-10-19 12:05:17.658,26756315,2023-10-19 11:10:36,489
2023-10-19 12:05:18.727,38883129,2023-10-19 11:10:36,489
2023-10-19 12:05:19.483,89369285,2023-10-20 11:10:36,489
2023-10-19 12:05:20.527,39949711,2023-10-19 11:10:36,489
2023-10-19 12:05:21.332,41569579,2023-10-19 11:10:36,489
2023-10-19 12:05:22.097,26644435,2023-10-20 11:10:36,489
2023-10-19 12:05:23.000,43215388,2023-10-19 11:10:36,489
2023-10-19 12:05:23.829,82221827,2023-10-19 11:10:36,489
2023-10-19 12:05:24.767,82362158,2023-10-19 11:10:36,489
